transaction_id,amount,payment_method,failure_reason,previous_attempts,recovery_probability,recommended_action,diagnosis,decision_reason,recovered,recovered_amount,simulation_note
TXN100685,8439.65,NetBanking,card_declined,0,0.544,MESSAGE,Card issuer declined the transaction. Customer may need to use another payment method.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100686,8659.44,Wallet,insufficient_funds,0,0.096,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100687,4342.97,Card,bank_timeout,0,0.591,MESSAGE,Temporary bank-side timeout. A controlled retry may recover the payment.,Recovery probability is moderate; customer intervention is safer.,1,4342.97,Synthetic outcome; no real payment was processed.
TXN100688,11588.26,Card,network_error,0,0.764,RETRY,Temporary network issue. A controlled retry is appropriate.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100689,2967.43,NetBanking,authentication_failed,0,0.175,MESSAGE,Authentication failed. Customer action is required before another attempt.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100690,4989.78,UPI,upi_timeout,0,0.53,MESSAGE,Temporary UPI/network timeout. A delayed retry may recover the payment.,Recovery probability is moderate; customer intervention is safer.,1,4989.78,Synthetic outcome; no real payment was processed.
TXN100691,6495.88,Card,network_error,2,0.634,RETRY,Temporary network issue. A controlled retry is appropriate.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100692,7712.14,UPI,upi_timeout,1,0.249,STOP,Temporary UPI/network timeout. A delayed retry may recover the payment.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100693,3786.91,UPI,card_declined,0,0.352,MESSAGE,Card issuer declined the transaction. Customer may need to use another payment method.,Recovery probability is moderate; customer intervention is safer.,1,3786.91,Synthetic outcome; no real payment was processed.
TXN100694,1898.7,UPI,upi_timeout,0,0.728,RETRY,Temporary UPI/network timeout. A delayed retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,1898.7,Synthetic outcome; no real payment was processed.
TXN100695,9236.79,UPI,card_declined,1,0.139,STOP,Card issuer declined the transaction. Customer may need to use another payment method.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100696,4471.02,UPI,bank_timeout,0,0.447,MESSAGE,Temporary bank-side timeout. A controlled retry may recover the payment.,Recovery probability is moderate; customer intervention is safer.,1,4471.02,Synthetic outcome; no real payment was processed.
TXN100697,8801.91,UPI,upi_timeout,2,0.277,STOP,Temporary UPI/network timeout. A delayed retry may recover the payment.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100698,2483.72,Wallet,network_error,1,0.778,RETRY,Temporary network issue. A controlled retry is appropriate.,Temporary technical failure with a strong recovery probability.,1,2483.72,Synthetic outcome; no real payment was processed.
TXN100699,7320.35,Card,card_declined,2,0.365,MESSAGE,Card issuer declined the transaction. Customer may need to use another payment method.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100700,8081.86,Wallet,network_error,0,0.526,MESSAGE,Temporary network issue. A controlled retry is appropriate.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100701,966.04,UPI,insufficient_funds,1,0.064,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100702,5181.08,UPI,card_declined,0,0.392,MESSAGE,Card issuer declined the transaction. Customer may need to use another payment method.,Recovery probability is moderate; customer intervention is safer.,1,5181.08,Synthetic outcome; no real payment was processed.
TXN100703,2188.47,Card,upi_timeout,3,0.747,STOP,Temporary UPI/network timeout. A delayed retry may recover the payment.,Retry limit reached. Further automated attempts are blocked.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100704,1137.01,UPI,card_declined,1,0.304,STOP,Card issuer declined the transaction. Customer may need to use another payment method.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100705,14851.4,UPI,network_error,0,0.632,RETRY,Temporary network issue. A controlled retry is appropriate.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100706,4970.16,Card,bank_timeout,0,0.76,RETRY,Temporary bank-side timeout. A controlled retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,4970.16,Synthetic outcome; no real payment was processed.
TXN100707,12185.95,UPI,card_declined,0,0.723,RETRY,Card issuer declined the transaction. Customer may need to use another payment method.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100708,3967.94,Card,upi_timeout,1,0.364,MESSAGE,Temporary UPI/network timeout. A delayed retry may recover the payment.,Recovery probability is moderate; customer intervention is safer.,1,3967.94,Synthetic outcome; no real payment was processed.
TXN100709,10285.92,Card,insufficient_funds,0,0.526,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100710,11451.13,UPI,authentication_failed,1,0.037,MESSAGE,Authentication failed. Customer action is required before another attempt.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100711,9015.05,UPI,bank_timeout,0,0.858,RETRY,Temporary bank-side timeout. A controlled retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,9015.05,Synthetic outcome; no real payment was processed.
TXN100712,7178.8,NetBanking,insufficient_funds,1,0.124,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100713,6294.66,Card,card_declined,2,0.622,RETRY,Card issuer declined the transaction. Customer may need to use another payment method.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100714,5362.6,UPI,network_error,2,0.755,RETRY,Temporary network issue. A controlled retry is appropriate.,Temporary technical failure with a strong recovery probability.,1,5362.6,Synthetic outcome; no real payment was processed.
TXN100715,13956.96,Wallet,network_error,2,0.597,MESSAGE,Temporary network issue. A controlled retry is appropriate.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100716,12493.0,UPI,upi_timeout,0,0.768,RETRY,Temporary UPI/network timeout. A delayed retry may recover the payment.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100717,14482.36,Card,network_error,0,0.327,STOP,Temporary network issue. A controlled retry is appropriate.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100718,2038.72,Wallet,bank_timeout,1,0.491,MESSAGE,Temporary bank-side timeout. A controlled retry may recover the payment.,Recovery probability is moderate; customer intervention is safer.,1,2038.72,Synthetic outcome; no real payment was processed.
TXN100719,11016.57,UPI,network_error,0,0.447,MESSAGE,Temporary network issue. A controlled retry is appropriate.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100720,14087.38,UPI,upi_timeout,0,0.786,RETRY,Temporary UPI/network timeout. A delayed retry may recover the payment.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100721,2881.43,UPI,authentication_failed,0,0.08,MESSAGE,Authentication failed. Customer action is required before another attempt.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100722,1183.21,UPI,card_declined,0,0.286,STOP,Card issuer declined the transaction. Customer may need to use another payment method.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100723,11168.33,UPI,card_declined,0,0.292,STOP,Card issuer declined the transaction. Customer may need to use another payment method.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100724,8701.78,Card,network_error,2,0.627,RETRY,Temporary network issue. A controlled retry is appropriate.,Temporary technical failure with a strong recovery probability.,1,8701.78,Synthetic outcome; no real payment was processed.
TXN100725,12658.91,UPI,insufficient_funds,0,0.294,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
